"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Pool Swim: Recovery","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Drill in Z2 + 5 secs rest), 2 x (50 Breast in Z2 + 50 Back in Z2 + 5 sec rests). Main Set: 1 x (100 FS in Z2 + 100 Pull in Z2 + 15 secs rest), 1 x (200 FS in Z2 + 200 Pull in Z2 + 15 secs rest), 1 x (200 FS in Z2 + 200 Pull in Z2 + 15 secs rest), 1 x (100 FS in Z2 + 100 Pull in Z2 + 15 secs rest). Warm Down: 1 x (200 Choice in Z2).","0.750833333333333","1800","2022-02-07","","1200","","","","","0.43850888994005","0.757575757575758","","23","","","","","","1.01100192836214","45.31","","","","","","","","","","","","","","","","","","","","","",""
"Speed Workout Bike","Bike","Warm Up: 10 mins in Z2, 5 x (10 secs Z5 + 50 secs Z2). Main Set: 4 x (4 mins in Z4 + 4 min recoveries in Z2). Warm Down: 5 mins in Z2.","0.866666666666667","","2022-02-08","","24215.16015625","163","372","538.873"," *02/09/2022 Pawel Migdal: At rest: 0.8mmol After 2nd interval @ 220: 3.9mmol After 4th interval @ 220: 3.6mmol*","0.916914999485016","7.33500003814697","","83","","143","167","","","0.804318362849941","56.89","2","38","15","0","0","","","","","","35","2","2","12","1","","","","","","",""
"Base Phase 1: Strength and Conditioning #1","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Whole Body Strength: 1. Squat: 3 x 12 (Exercise 1) 2. Single Leg Squat: 3 x 8 (Exercise 3) 3. Bulgarian Squat: 3 x 10 (Exercise 4) 4. Bench Press: 3 x 10 (Exercise 14) 5. Tricep Kickback: 3 x 10 (Exercise 16) 6. Bent Over Row: 3 x 10 (Exercise 12) 7. Mountain Climber: 3 x 8 (Exercise 24) 8. Reverse Crunch: 3 x 12 (Exercise 28) 9. Plank: 3 reps (Exercise 21) Flexibility: 5-10 minutes Notes: 1. 3 x 12 = 3 sets of 12 repetitions with a rest between sets. 2. Rests are 30-50 secs. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-02-08","Base Phase: Here your strength workouts are designed to build a foundation that can be used for power development. The goal is to translate strength training into sport-specific activity. Resistance during the Base Phase: Progress the intensity during this phase by gradually adding resistance. Maintain correct form throughout. Sets should feel challenging but not 'all out'. Perform strength and conditioning once or twice each week. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","0","","","","","0.602650582790375","0","","","","110","143","","","0.589643149356376","22.91","16","0","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Run","Run","A nice steady run, mainly in Z1-Z2.","0.916666666666667","","2022-02-09","","10009.51953125","","","","","1.02087438106537","2.72399997711182","","87","","150","164","","","0.71962091041271","58.61","8","45","8","0","0","","","","","","","","","","","","","","","","",""
"Pool Swim: Speed Endurance","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Kick in Z2 + 5 secs rest), 1 x (100 Drill in Z2 + 100 Pull in Z2 + 5 secs rest). Main Set: 3 x (100 Pull in Z2 + 100 FS in Z3 + 5 sec rests), 2 x (100 Pull in Z2 + 100 FS in Z4 + 10 sec rests), 2 x (100 Pull in Z2 + 100 FS in Z5 + 15 sec rests). Warm Down: 2 x (50 FS in Z2 + 50 Choice in Z2).","0.805555555555556","2000","2022-02-09","","2000","","","","","0.694352779918247","0.798084596967279","","25","","","","","","1.06414046326118","83.67","","","","","","","","","","","","","","","","","","","","","",""
"VIDEO: Should You Swim in Pool or Open Water?","Custom","Pool or Open Water? https://bit.ly/PoolOrOW","","","2022-02-10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rest Day","Day Off","","","","2022-02-10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pool Swim: Aerobic Endurance","Swim","Warm Up: 2 x (100 FS Breathe every 3 in Z2 + 5 sec rests), 1 x (100 Pull in Z2 + 100 Drill in Z2 + 5 secs rest), 2 x (100 FS Breathe every 5 in Z2 + 5 sec rests). Main Set: 2 x (300 FS in Z2 + 50 FS in Z4 + 5 sec rests), 2 x (200 Pull in Z2 + 100 FS in Z3 + 5 sec rests), 2 x (50 FS in Z2 + 50 FS in Z4 + 5 sec rests), 1 x (100 Pull in Z2 + 50 FS in Z4 + 5 secs rest). Warm Down: 1 x (150 Choice in Z2).","0.976388888888889","2400","2022-02-11","","2400","","","","","0.844965836736891","0.787659993436167","","25","","","","","","1.04935208989137","97.63","","","","","","","","","","","","","","","","","","","","","",""
"Base Phase 1: Strength and Conditioning #2","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Whole Body Strength: 1. Squat: 3 x 14 (Exercise 1) 2. Alternate Lunge: 3 x 9 (Exercise 5) 3. Step Up: 3 x 8 (Exercise 7) 4. Push Up: 3 x 12 (Exercise 13) 5. Lat & Front Raise Combo: 3 x 7 (Exercise 11) 6. Dumbbell Pullover: 3 x 10 (Exercise 15) 7. Glute Bridge: 3 x 14 (Exercise 18) 8. Side Plank: 3 reps (Exercise 23) 9. Sit-Up: 3 x 10 (Exercise 27) Flexibility: 5-10 minutes Notes: 1. 3 x 12 = 3 sets of 12 repetitions with a rest between sets. 2. Rests are 30-50 secs. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-02-11","Base Phase: Here your strength workouts are designed to build a foundation that can be used for power development. The goal is to translate strength training into sport-specific activity. Resistance during the Base Phase: Progress the intensity during this phase by gradually adding resistance. Maintain correct form throughout. Sets should feel challenging but not 'all out'. Perform strength and conditioning once or twice each week. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","0","","","","","0.635946094989777","0","","","","104","128","","","0.590683630812088","24.31","8","0","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Ride","Bike","Ride mainly in Z2 today.","2.25","","2022-02-12","","39310.5390625","158","457","1330.944"," *02/12/2022 Pawel Migdal: Lactate levels @ time : Rest:              1.1 1:15 (165w): 3.1 1:45(155w): 1.5 2:15(165w):0.9 Sleep was not good this night, not enough*","2.32878732681274","4.68800020217896","","79","","149","163","","","0.72909138135134","119.11","3","78","60","0","0","","","","","","103","37","1","1","1","","","","","","",""
"VIDEO: Duration Rather Than Distance","Custom","Why I Use Duration Rather Than Distance: https://bit.ly/DurationvDistance","","","2022-02-12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Ride","Bike","Ride mainly in Z2.","1.25","","2022-02-13","","40090.171875","163","278","738.742","","1.25888884067535","8.8459997177124","","83","","144","154","","","0.742157977423522","68.78","0","75","0","0","0","","","","","","46","28","0","0","0","","","","","","",""
"Easy Run Off The Bike","Run","Easy/steady run in Z2.","0.666666666666667","","2022-02-13","","6824.7099609375","0","0","","","0.67413330078125","2.81200003623962","","0","","146","157","","","0.771526839676187","44.34","18","20","2","0","0","","","","","","","","","","","","","","","","",""
"VIDEO: What If You Miss Workouts?","Custom","What If You Miss Workouts? https://bit.ly/MissingWorkouts","","","2022-02-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Base Phase 1 Week 3","Other","","","","2022-02-14","If you haven’t already, read our ""Getting Started Guide"" below. https://support.myprocoach.net/hc/en-us/articles/360004621731 Included with your training plan you have access to our Support Centre below. https://myprocoach-help.zendesk.com/hc/en-us We use a system of 5 Training Zones, which you can learn about here: http://www.myprocoach.net/uploads/1/3/3/8/13384839/training_intensity_zones.pdf For the duration of your plan, you can email our coaching team, click below to find out more: https://support.myprocoach.net/hc/en-us/articles/360000529751","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Speed Workout Run","Run","Warm Up: 15 mins in Z2. Main Set: 5 x (2 mins in Z5 + 2 min recoveries in Z1-2). Warm Down: 5 mins jog in Z2.","0.666666666666667","","2022-02-14","","7445.08984375","0","0","","","0.668333351612091","3.09400010108948","","0","","153","179","","","0.837821178307712","51.97","13","12","4","9","2","","","","","","","","","","","","","","","","",""
"Pool Swim: Endurance/Technique","Swim","Warm Up: 1 x (100 Pull in Z2 + 100 Drill in Z2 + 5 secs rest), 1 x (100 Drill in Z2 + 100 Pull in Z2 + 5 secs rest). Main Set: 2 x (100 Pull in Z2 + 100 Drill in Z2 + 5 sec rests), 1 x (50 Kick in Z2 + 50 Kick in Z4 + 10 secs rest), 2 x (200 Drill in Z2 + 100 Pull in Z2 + 5 sec rests), 1 x (50 Kick in Z2 + 50 Kick in Z4 + 10 secs rest). Warm Down: 1 x (50 Breast in Z2 + 50 FS in Z2), 1 x (50 Back in Z2 + 50 FS in Z2).","0.74","1800","2022-02-14","","1800","","","","","0.579565002653334","0.861244019138756","","26","","","","","","1.14741227809742","87.55","","","","","","","","","","","","","","","","","","","","","",""
"Speed Workout Bike","Bike","Warm Up: 5 mins in low Z2, 5 mins in mid Z2, 5 mins in upper Z2. Main Set: 6 mins in Z4 + 3 mins recovery in Z1, 5 mins in Z4 + 2 min 30 secs recovery in Z1, 4 mins in Z4 + 2 mins recovery in Z1, 3 mins in Z4 + 90 secs recovery in Z1, 2 mins in Z4 + 1 min recovery in Z1, 1 min in Z4 + 1 min recovery in Z1. Warm Down: 5 mins in Z2.","0.866666666666667","","2022-02-15","","20034.619140625","164","392","536.621"," *02/15/2022 Pawel Migdal: Rest: 0.9mmol after 6min interval @ 220: 4.0 after 4min interval @ 220: 4.8*","0.903638005256653","6.15799999237061","","82","","142","167","","","0.828172607370292","59.24","4","32","18","0","0","","","","","","32","1","1","17","1","","","","","","",""
"Base Phase 1: Strength and Conditioning #1","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Whole Body Strength: 1. Squat: 3 x 12 (Exercise 1) 2. Single Leg Squat: 3 x 8 (Exercise 3) 3. Bulgarian Squat: 3 x 10 (Exercise 4) 4. Bench Press: 3 x 10 (Exercise 14) 5. Tricep Kickback: 3 x 10 (Exercise 16) 6. Bent Over Row: 3 x 10 (Exercise 12) 7. Mountain Climber: 3 x 8 (Exercise 24) 8. Reverse Crunch: 3 x 12 (Exercise 28) 9. Plank: 3 reps (Exercise 21) Flexibility: 5-10 minutes Notes: 1. 3 x 12 = 3 sets of 12 repetitions with a rest between sets. 2. Rests are 30-50 secs. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-02-15","Base Phase: Here your strength workouts are designed to build a foundation that can be used for power development. The goal is to translate strength training into sport-specific activity. Resistance during the Base Phase: Progress the intensity during this phase by gradually adding resistance. Maintain correct form throughout. Sets should feel challenging but not 'all out'. Perform strength and conditioning once or twice each week. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Run","Run","A nice steady run, mainly in Z1-Z2.","1","","2022-02-16","","11010.169921875","","","","","1.12146639823914","2.72699999809265","","88","","152","162","","","0.722738426875619","65.08","4","47","16","0","0","","","","","","","","","","","","","","","","",""
"Pool Swim: Speed Endurance","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Drill in Z2 + 5 secs rest), 2 x (50 Pull in Z2 + 50 Pull in Z4 + 10 sec rests). Main Set: 3 x (200 FS in Z3 + 10 sec rests), 5 x (100 FS in Z4 + 10 sec rests), 8 x (50 FS in Z5 + 15 sec rests). Warm Down: 2 x (50 FS in Z2 + 50 Back in Z2 + 5 sec rests), 1 x (100 Choice in Z2).","0.897222222222222","2200","2022-02-16","","2400","","","","","0.774095835155911","0.857142857142857","","25","","","","","","1.1454223448807","116.33","","","","","","","","","","","","","","","","","","","","","",""
"VIDEO: Swim Solo or in a Group?","Custom","Solo or Group swims? https://bit.ly/SwimSoloorGroup","","","2022-02-17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rest Day","Day Off","","","","2022-02-17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Ride","Bike","Ride mainly in Z2 today. Consume carbohydrate along the way.","2.25","","2022-02-18","","50095.69921875","161","301","911.125","","1.56305551528931","8.90200042724609","","81","","143","159","","","0.736565928649857","84.34","0","92","1","0","0","","","","","","63","30","1","0","0","","","","","","",""
"Pool Swim: Aerobic Endurance","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Pull in Z2 + 5 secs rest), 2 x (100 FS in Z2 + 100 Drill in Z2 + 5 sec rests). Main Set: 1 x (400 Pull in Z2 + 10 secs rest), 4 x (100 FS in Z3 + 5 sec rests), 2 x (200 Pull in Z2 + 5 sec rests), 2 x (200 FS in Z3 + 5 sec rests). Warm Down: 2 x (50 Back in Z2 + 50 Breast in Z2) + 5 secs rest, 1 x (100 Pull in Z2 + 100 Choice in Z2).","1.05805555555556","2600","2022-02-18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
