"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Speed Workout Bike","Bike","Warm Up: 10 mins in mid Z2. Main Set: 2 mins in upper Z4 + 1 min recovery in Z1, 3 mins in upper Z4 + 90 secs recovery in Z1, 4 mins in upper Z4 + 2 mins recovery in Z1, 5 mins in upper Z4 + 3 mins recovery in Z1, 4 mins in upper Z4 + 2 mins recovery in Z1, 3 mins in upper Z4 + 90 secs recovery in Z1, 2 mins in upper Z4 + 1 min recovery in Z1. Warm Down: 5 mins low Z2.","0.833333333333333","","2022-01-25","","17674.33984375","165","611","407.236","","0.684518337249756","7.17199993133545","","70","","129","170","","","0.724233291409746","31.95","8","25","9","1","0","","","","","","25","11","8","0","1","","","","","","",""
"Prep Phase 1: Strength and Conditioning #1","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Whole Body Strength: 1. Squat: 2 x 12 (Exercise 1) 2. Alternate Lunge: 2 x 8 (Exercise 5) 3. Single Leg Squat: 2 x 6 (Exercise 3) 4. Reverse Lunge: 2 x 6 (Exercise 6) 5. Bent Over Row: 2 x 12 (Exercise 12) 6. Push Up: 2 x 12 (Exercise 13) 7. Glute Bridge: 2 x 12 (Exercise 18) 8. Bird Dog: 2 x 7 (Exercise 19) 9. Plank: 2 reps (Exercise 21) 10. Reverse Crunch: 2 x 12 (Exercise 28) Flexibility: 5-10 minutes Notes: 1. 2 x 12 = 2 sets of 12 repetitions with a rest between sets. 2. Rests are 20-40 secs. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-01-25","Prep Phase: The goal of the Preparation phase is to develop neuromuscular efficiency, stability and functional strength. Resistance during the Prep Phase: Fairly light weights to enable you to adopt and maintain correct form throughout. If your muscles burn at the end of a set then you are lifting too heavy for this phase. Perform strength and conditioning once or twice each week. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIDEO: Printing Swim Workouts","Custom","How to print your swim workouts: https://bit.ly/SwimPrint","","","2022-01-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Nutrition in Training","Custom","Nutrition in Training: https://myprocoach-help.zendesk.com/hc/en-us/articles/360022206491-Nutrition-in-Training Please email us if you have any comments or feedback that may help improve your training experience: info@myprocoach.net","","","2022-01-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rest Day","Day Off","","","","2022-01-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Prep Phase 1: Strength and Conditioning #2","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Whole Body Strength: 1. Squat: 2 x 12 (Exercise 1) 2. Step Up: 2 x 7 (Exercise 7) 3. Single Leg Squat: 2 x 6 (Exercise 3) 4. Lat & Front Raise Combo: 2 x 8 (Exercise 11) 5. Bent Over Row: 2 x 12 (Exercise 12) 6. Dumbbell Pullover: 2 x 12 (Exercise 15) 7. Tricep Dip: 2 x 10 (Exercise 17) 8. Lying Hip Abduction: 2 x 10 (Exercise 20) 9. Plank: 2 reps (Exercise 21) 10. Spider Climber: 2 x 7 (Exercise 25) Flexibility: 5-10 minutes Notes: 1. 2 x 12 = 2 sets of 12 repetitions with a rest between sets. 2. Rests are 20-40 secs. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-01-27","Prep Phase: The goal of the Preparation phase is to develop neuromuscular efficiency, stability and functional strength. Resistance during the Prep Phase: Fairly light weights to enable you to adopt and maintain correct form throughout. If your muscles burn at the end of a set then you are lifting too heavy for this phase. Perform strength and conditioning once or twice each week. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Run","Run","Nice and easy, at a chatty pace mainly in Z1-Z2.","0.75","","2022-01-27","","5248.93017578125","","","","","0.559001922607422","2.60800004005432","","87","","145","164","","","0.744360090183158","33.83","18","9","7","0","0","","","","","","","","","","","","","","","","",""
"Pool Swim: Endurance/Technique","Swim","This swim is designed to increase your endurance and feel for the water. It is a low intensity workout also aiding recovery from the tougher mid-week workouts. Warm Up: 1 x (100 Pull in Z2 + 100 Drill* in Z2 + 5 secs rest), 1 x (100 Drill in Z2 + 100 Pull in Z2 + 5 secs rest). Main Set: 2 x (100 Pull in Z2 + 100 Drill in Z2 + 5 sec rests), 1 x (50 Kick in Z2 + 50 Kick in Z4 + 10 secs rest), 2 x (200 Drill in Z2 + 100 Pull in Z2 + 5 sec rests), 1 x (50 Kick in Z2 + 50 Kick in Z4 + 10 secs rest). Warm Down: 1 x (50 Breast in Z2 + 50 FS in Z2), 1 x (50 Back in Z2 + 50 FS in Z2).","0.750555555555556","1800","2022-01-28","*Swim Drills: For swim sets that include 'Drills' please refer to the article below. It will help you select the swim Drills that are most relevant to you and will improve your technique. https://myprocoach-help.zendesk.com/hc/en-us/articles/360023124211 For How to Follow Your Swim Workouts: https://myprocoach-help.zendesk.com/hc/en-us/articles/360022874592 For all swims (whether in a Yard or Meter Pool) follow the distances in the Workout Description section. There is also yard/meter button you can toggle in the Workout Details section below.","1000","","","","","0.377282500796848","0.730994152046784","","22","","123","145","","","0.993950154613513","37.05","19","0","0","0","0","","","","","","","","","","","","","","","","",""
"VIDEO: What Cadence?","Custom","What Cadence Should You Ride At? https://bit.ly/RideCadence","","","2022-01-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Ride","Bike","Nice and easy ride today, enjoy and stop for a coffee if you like!","1.5","","2022-01-29","","44466.859375","187","312","1028.599"," *01/29/2022 Tomasz MIgdal: Lactate after 45min 2.1 Lactate after 130min 3.4*","1.52810502052307","8.08300018310547","","82","","150","161","","","0.641140051345511","61.6","0","11","80","0","0","","","","","","4","86","1","0","0","","","","","","",""
"VIDEO: The Importance of Ramp Rate and Recovery","Custom","Importance of Ramp Rate and Recovery: https://bit.ly/RampRateAndRecovery","","","2022-01-30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Speed Workout Run","Run","Warm Up: 15 mins in Z2. Main Set: 3 mins in Z4 + 3 mins recovery in Z2, 4 mins in Z5 + 4 mins recovery in Z1, 3 mins in Z4 + 3 mins recovery in Z2. Warm Down: 5 mins in Z2.","0.666666666666667","","2022-01-30","","5124.25","","","","","0.567239463329315","2.5090000629425","","87","","144","155","","","0.706978156109606","30.96","19","14","0","0","0","","","","","","","","","","","","","","","","",""
"Speed Workout Run","Run","Warm Up: 15 mins in Z2. Main Set: 6 x (90 secs in Z5 + 90 sec recoveries in Z1-2). Warm Down: 10 mins jog in Z2.","0.716666666666667","","2022-01-31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pool Swim: Endurance/Technique","Swim","Warm Up: 1 x (100 FS in Z2 Breathe every 3 + 5 secs rest), 1 x (200 Pull in Z2 Breathe every 5 + 5 secs rest), 1 x (100 FS in Z2 Breathe every 3 + 5 secs rest). Main Set: 4 x (100 Drill in Z2 + 100 FS in Z3 + 10 sec rests). Warm Down: 2 x (50 Back in Z2 + 50 Breast in Z2 + 5 sec rests), 2 x (50 Pull in Z2 + 50 Drill in Z2 + 5 sec rests), 1 x (200 FS in Z2).","0.753611111111111","1800","2022-01-31","Phil’s Training Tip: There's a saying in swimming: ""Perfect practice makes perfect"". Meaning that swimming with bad habits may actually reinforce those bad habits. So if you want to improve your swim speed in less time, prioritise high quality swims. Think about your technique whenever you swim. Watch swim videos, read swim books and become a student of swimming. Get poolside technique coaching if you can. And always follow planned, structured swim workouts.","1200","","","","","0.439583334392971","0.754716981132076","","22","","127","162","","","1.02369667999678","47.16","19","3","2","0","0","","","","","","","","","","","","","","","","",""
"Base Phase 1: Strength and Conditioning #1","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Whole Body Strength: 1. Squat: 3 x 12 (Exercise 1) 2. Single Leg Squat: 3 x 8 (Exercise 3) 3. Bulgarian Squat: 3 x 10 (Exercise 4) 4. Bench Press: 3 x 10 (Exercise 14) 5. Tricep Kickback: 3 x 10 (Exercise 16) 6. Bent Over Row: 3 x 10 (Exercise 12) 7. Mountain Climber: 3 x 8 (Exercise 24) 8. Reverse Crunch: 3 x 12 (Exercise 28) 9. Plank: 3 reps (Exercise 21) Flexibility: 5-10 minutes Notes: 1. 3 x 12 = 3 sets of 12 repetitions with a rest between sets. 2. Rests are 30-50 secs. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-02-01","Base Phase: Here your strength workouts are designed to build a foundation that can be used for power development. The goal is to translate strength training into sport-specific activity. Resistance during the Base Phase: Progress the intensity during this phase by gradually adding resistance. Maintain correct form throughout. Sets should feel challenging but not 'all out'. Perform strength and conditioning once or twice each week. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","0","","","","","0.423251956701279","0","","","","114","146","","","0.607213333940088","16.92","15","0","0","0","0","","","","","","","","","","","","","","","","",""
"Speed Workout Bike","Bike","Warm Up: 10 mins in Z2, 5 x (10 secs in Z5 + 50 secs Z1). Main Set: 6 x (3 mins in Z4 + 1 min recoveries in Z1). Warm Down: 10 mins in Z2.","0.816666666666667","","2022-02-01","","25750.369140625","182","352","577.253"," *02/02/2022 Tomasz MIgdal: After 3 sets lactate 3.2 After 6 sets  lactate 3*","0.880413889884949","8.12399959564209","","83","","137","155","","","0.843921391114587","57.99","1","37","15","0","0","","","","","","21","12","5","13","2","","","","","","",""
"Pool Swim: Speed Endurance","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Drill in Z2 + 5 secs rest), 2 x (50 Pull in Z2 + 50 Pull in Z4 + 10 sec rests). Main Set: 3 x (200 FS in Z3 + 10 sec rests), 5 x (100 FS in Z4 + 10 sec rests), 6 x (50 FS in Z5 + 15 sec rests). Warm Down: 1 x (50 FS in Z2 + 50 Back in Z2 + 5 secs rest), 1 x (100 Choice in Z2).","0.821944444444444","2000","2022-02-02","","1500","","","","","0.53932166841295","0.768049155145929","","21","","125","150","","","1.04297682245042","61.19","28","0","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Run","Run","A nice steady run, mainly in Z1-Z2.","0.916666666666667","","2022-02-03","","7357.919921875","","","","","0.818435251712799","2.49699997901917","","86","","147","158","","","0.714556616400814","46.06","21","21","8","0","0","","","","","","","","","","","","","","","","",""
"VIDEO: Swim Drills","Custom","Check the video below to learn more about Drills: https://bit.ly/SwimDrills","","","2022-02-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rest Day","Day Off","","","","2022-02-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pool Swim: Aerobic Endurance","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Pull in Z2 + 5 secs rest), 1 x (100 FS in Z2 + 100 Drill in Z2 + 5 secs rest). Main Set: 1 x (400 Pull in Z2 + 10 secs rest), 4 x (100 FS in Z3 + 5 sec rests), 2 x (200 Pull in Z2 + 5 sec rests), 2 x (200 FS in Z3 + 5 sec rests). Warm Down: 2 x (50 Back in Z2 + 50 Breast in Z2) + 5 secs rest, 1 x (100 Pull in Z2 + 100 Choice in Z2).","0.989444444444444","2400","2022-02-04","","1800","","","","","0.642168891694811","0.774860094705123","","21","","128","158","","","1.05112534837765","74.58","30","2","1","0","0","","","","","","","","","","","","","","","","",""
