"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","1","3000","2023-06-17","","1810.42004394531","","","","","0.777150511741638","0.647000014781952","","25","","125","144","","","0.627687449962205","19.22","38","0","0","0","0","","","","","","","","","","","","","","","","",""
"Running","Run","","1","","2023-06-18","","11257.7900390625","240","289","864.788","","1.0003525018692","3.12599992752075","","180","","157","169","","","0.864945237285926","73.99","31","29","0","0","0","","","","","","18","21","20","0","0","","","","","","5","5"
"Aerobic ride","Bike","","1","","2023-06-18","","31965.830078125","136","295","495.386","","1.00509965419769","8.83399963378906","","77","","126","145","","","0.625766589475911","39.13","5","55","0","0","0","","","","","","59","1","0","0","0","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","0.666666666666667","2000","2023-06-19","","2000","","","","","0.670826390054491","0.825082508250825","","24","","118","135","","","0.803320943955582","34.78","29","0","0","0","0","","","","","","","","","","","","","","","","",""
"Speed Workout Bike","Bike","Warm Up: 15 mins easy in Z2. Main Set: 4 x (1, 2, 3 mins in Z4-5 + 60 sec recoveries in Z1). Warm Down 10 mins easy spin down in Z1-2.","1","","2023-06-19","","29164.369140625","139","318","478.54","","0.954073369503021","8.49100017547607","","76","","132","159","","","0.697448908627099","43.88","9","47","0","0","0","","","","","","46","4","1","4","0","","","","","","",""
"Evening Run","Run","","0.416666666666667","","2023-06-20","","4247.77978515625","221","267","332.584","","0.417923033237457","2.82299995422363","","176","","146","154","","","0.791506215621054","25.87","25","0","0","0","0","","","","","","17","8","0","0","0","","","","","","",""
"Keeping the legs warm","Bike","","0.75","","2023-06-21","","24027.619140625","136","296","372.408","","0.75555557012558","8.83300018310547","","79","","129","145","","","0.630068889963848","29.76","6","39","0","0","0","","","","","","44","1","0","0","0","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","0.666666666666667","3000","2023-06-21","","1300","","","","","0.408171945677863","0.87956698240866","","24","","121","148","","","0.858162305094391","25.8","19","0","0","0","0","","","","","","","","","","","","","","","","",""
"IRONMAN 70.3 Sustained Pace (Build)","Run","Warm Up:. 5 mins in Z1-2, 3 mins in Z3, 3 mins in Z2. Main Set: 1 x (9 mins in mid Z3 + 3 min recoveries in Z1-2). Warm Down: 5 mins in Z1-2.","0.55","","2023-06-22","","5006.3701171875","216","264","388.854","","0.49978694319725","2.78299999237061","","176","","142","154","","","0.774162375380305","29.5","30","0","0","0","0","","","","","","25","5","0","0","0","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","0.5","1500","2023-06-23","","624.070007324219","","","","","0.260728597640991","0.665000021457672","","25","","127","143","","","0.644931925148659","6.99","13","0","0","0","0","","","","","","","","","","","","","","","","",""
"Race Course Preview","Bike","","1","","2023-06-23","","14885.3203125","149","406","315.966","","0.592738568782806","6.97599983215332","","81","","144","174","","","0.84317202172287","41.46","1","30","4","1","0","","","","","","24","3","1","1","5","","","","","","5","5"
"Running","Run","","","","2023-06-25","","10007.580078125","222","270","763.102","","0.952108919620514","2.92000007629395","","178","","160","175","","","0.797233184007927","60.02","22","32","2","0","0","","","","","","33","23","0","0","0","","","","","","5","5"
"Strength","Strength","","","","2023-06-25","","0","","","","","0.249481946229935","0","","","","130","150","","","0.620713191663216","10.28","14","0","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","1","3000","2023-06-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic ride","Bike","","1.25","","2023-06-26","","37575.078125","141","327","640.404","","1.25305557250977","8.32900047302246","","74","","132","156","","","0.689579310032216","59.32","17","58","0","0","0","","","","","","51","17","6","1","0","","","","","","",""
"Aerobic ride","Bike","","1.5","","2023-06-27","","45052.1484375","117","309","646.664","","1.52837896347046","8.1879997253418","","78","","122","139","","","0.53714448107716","43.06","56","35","0","0","0","","","","","","91","0","0","0","0","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","1","3000","2023-06-28","","2700","","","","","0.840625560018751","0.886699507389163","","24","","128","149","","","0.865426932752047","54.49","45","0","0","0","0","","","","","","","","","","","","","","","","",""
"Reindell Reps (20 x 200)","Run","","1","","2023-06-28","","11495.3095703125","232","319","885.693","","1.06040418148041","3.01099991798401","","179","","159","180","","","0.836922730592653","73.79","30","20","14","0","0","","","","","","43","2","3","15","0","","","","","","",""
